class,order,family,vernacularName,taxonId,genus,species,scientificName,sourceStatus,npwActStatusComments,epbcStatus,epbcActStatusComments,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,subspeciesAuthor,status,majorGroup,subSpecies,weedOfNationalSignificance,nrmActWeedStatus
MAMMALIA,RODENTIA,MURIDAE,Pale Field-rat,C01401,Rattus,tunneyi,Rattus tunneyi,E,,,,Taylor and Horner (1973) provide evidence that this species occurred in SA based on specimens collected in about 1840. These have no specific locality data. Some from J. B. Harvey could have been from either Eyre Peninsula or Kangaroo Island.,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Thomas, 1904)",,Endangered,,,,
AVES,CASUARIIFORMES,CASUARIIDAE,Kangaroo Island Emu,Q08004,Dromaius,novaehollandiae baudinianus,Dromaius novaehollandiae baudinianus,E,Extinct subspecies,EX,,"Worthy et al. (2014) found no significant qualitative skeletal differences between baudinianus and novaehollandiae, and considered the former to be better regarded as an island dwarf subspecies of the latter. This was supported by the study of Thomson et ",1990-03-01 00:00:00,2019-10-22 00:00:00,"(Latham, 1790)","S.A. Parker, 1984",Endangered,,,,
AVES,ANSERIFORMES,ANSERANATIDAE,Magpie Goose,Z00199,Anseranas,semipalmata,Anseranas semipalmata,E,,,,Current population at Bool Lagoon re-introduced from the Northern Territory.,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Latham, 1798)",,Endangered,,,,
AVES,ANSERIFORMES,ANATIDAE,Musk Duck,Q21136,Biziura,lobata menziesi,Biziura lobata menziesi,R,,,,Only one subspecies in SA.,2019-10-22 00:00:00,,"(Shaw, 1796)","Mathews, 1914",Rare,,,,
AVES,ANSERIFORMES,ANATIDAE,Cape Barren Goose,M00198,Cereopsis,novaehollandiae novaehollandiae,Cereopsis novaehollandiae novaehollandiae,R,,,,,1990-03-01 00:00:00,2017-08-08 00:00:00,"Latham, 1801","Latham, 1801",Rare,,,,
AVES,ANSERIFORMES,ANATIDAE,Blue-billed Duck,Y00216,Oxyura,australis,Oxyura australis,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gould, 1837",,Rare,,,,
AVES,ANSERIFORMES,ANATIDAE,Australasian Shoveler,M04182,Spatula,rhynchotis,Spatula rhynchotis,R,,,,,1998-10-20 00:00:00,2019-12-17 00:00:00,"(Latham, 1801)",,Rare,,,,
AVES,ANSERIFORMES,ANATIDAE,Freckled Duck,E00214,Stictonetta,naevosa,Stictonetta naevosa,V,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gould, 1841)",,Vulnerable,,,,
AVES,GALLIFORMES,MEGAPODIIDAE,Malleefowl,Z00007,Leipoa,ocellata,Leipoa ocellata,V,,VU,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gould, 1840",,Vulnerable,,,,
AVES,GALLIFORMES,PHASIANIDAE,Brown Quail,Y09304,Coturnix,ypsilophora australis,Coturnix ypsilophora australis,V,,,,,1990-03-01 00:00:00,2020-03-29 00:00:00,"Bosc, 1792","(Latham, 1801)",Vulnerable,,,,
AVES,GALLIFORMES,PHASIANIDAE,King Quail,M05998,Excalfactoria,chinensis australis,Excalfactoria chinensis australis,E,,,,"Only one subspecies found in South Australia. Should Coturnix and Excalfactoria be merged E. c. australis would become C. c. victoriae Mathews, 1912 as australis is preoccupied by C. ypsilophora australis (Latham, 1801).",2020-04-06 00:00:00,2020-04-06 00:00:00,"(Linnaeus, 1766)","Gould, 1865",Endangered,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Southern Royal Albatross,M04378,Diomedea,epomophora,Diomedea epomophora,V,,VU,,,2007-09-14 00:00:00,2020-04-23 00:00:00,"R. Lesson, 1825",,Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Wandering Albatross,M06006,Diomedea,exulans,Diomedea exulans,V,,VU,,This species is a member of the Wandering Albatross complex.,2020-05-25 00:00:00,2020-05-26 00:00:00,"Linnaeus, 1758",,Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Northern Royal Albatross,Y09372,Diomedea,sanfordi,Diomedea sanfordi,E,,EN,,Previously regarded as a subspecies of D. epomophora.,1990-03-01 00:00:00,2020-04-23 00:00:00,"Murphy, 1917",,Endangered,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Sooty Albatross,Q00092,Phoebetria,fusca,Phoebetria fusca,E,,VU,,In SANPW Act  as Diomedea fusca.,1990-03-01 00:00:00,2009-02-26 00:00:00,"(Hilsenberg, 1822)",,Endangered,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Light-mantled Albatross,S00093,Phoebetria,palpebrata,Phoebetria palpebrata,V,,,,,1990-03-01 00:00:00,2009-01-27 00:00:00,"(J.R. Forster, 1785)",,Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Buller's Albatross,Z00931,Thalassarche,bulleri bulleri,Thalassarche bulleri bulleri,V,Listed as species level in the ACT. Only SA record is the subspecies.,sp,,"Only this subspecies occurs in SA. The white forehead and narrow bill of the single SAMA specimen (B59245, Nene Valley Beach, SE, April 2016, R. Todd) indicate that it is of the nominate subspecies.",1990-03-01 00:00:00,2020-04-06 00:00:00,"(Rothschild, 1893)","(Rothschild, 1893)",Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Indian Yellow-nosed Albatross,A04372,Thalassarche,carteri,Thalassarche carteri,E,,VU,,Previously regarded as a subspecies of T. chlororhynchos.,2007-09-14 00:00:00,2019-08-09 00:00:00,,,Endangered,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Shy Albatross,M04510,Thalassarche,cauta cauta,Thalassarche cauta cauta,V,,VU,,,2011-03-28 00:00:00,2017-08-31 00:00:00,"(Gould, 1841)","(Gould, 1841)",Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Atlantic Yellow-nosed Albatross,C04373,Thalassarche,chlororhynchos,Thalassarche chlororhynchos,E,,,,,2007-09-14 00:00:00,2019-08-09 00:00:00,"(J.F. Gmelin, 1789)",,Endangered,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Grey-headed Albatross,M00090,Thalassarche,chrysostoma,Thalassarche chrysostoma,V,,EN,,SANPW Act lists this species as Diomedea chrysostoma.,1990-03-01 00:00:00,2009-01-27 00:00:00,"(J.R. Forster, 1785)",,Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Campbell Albatross,K09373,Thalassarche,impavida,Thalassarche impavida,V,,VU,,"Previously regarded as a subspecies of T. melanophris.
",1990-03-01 00:00:00,2020-03-29 00:00:00,"Mathews, 1912",,Vulnerable,,,,
AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Salvin's Albatross,Z04511,Thalassarche,salvini,Thalassarche salvini,V,,VU,,,2011-03-28 00:00:00,,"(Rothschild, 1893)",,Vulnerable,,,,
AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Flesh-footed Shearwater,Y00072,Ardenna,carneipes,Ardenna carneipes,R,,,,"Using cytochrome-b data, Penhallurick and Wink (2004) demonstrated that a clade containing the large shearwater species is sister to both the small shearwaters and Calonectris; this finding was corroborated by Pyle et al. (2011). Separation of the large s",1990-03-01 00:00:00,2017-11-03 00:00:00,"(Gould, 1844)",,Rare,,,,
AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Southern Giant Petrel,C00929,Macronectes,giganteus,Macronectes giganteus,V,,EN,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(J.F. Gmelin, 1789)",,Vulnerable,,,,
AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Great Crested Grebe,A00060,Podiceps,cristatus australis,Podiceps cristatus australis,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"(Linnaeus, 1758)","Gould, 1844",Rare,,,,
AVES,PELECANIFORMES,THRESKIORNITHIDAE,Glossy Ibis,E00178,Plegadis,falcinellus,Plegadis falcinellus,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Linnaeus, 1766)",,Rare,,,,
AVES,PELECANIFORMES,ARDEIDAE,Plumed Egret,E00186,Ardea,intermedia plumifera,Ardea intermedia plumifera,R,Common name provided as Intermediate Egret,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"Wagler, 1829","(Gould, 1848)",Rare,,,,
AVES,PELECANIFORMES,ARDEIDAE,Australasian Bittern,K00197,Botaurus,poiciloptilus,Botaurus poiciloptilus,E,Changed from V to E 1/Jan/2020.,EN,Listed in March 2011,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Wagler, 1827)",,Endangered,,,,
AVES,PELECANIFORMES,ARDEIDAE,Eastern Cattle Egret,S00977,Bubulcus,ibis coromandus,Bubulcus ibis coromandus,R,,,,"The generic placement of this species has been unstable and it has been variously included in Bubulcus, Ardeola, Egretta and Ardea (Christidis and Boles 2008); most authorities now place it in Bubulcus. Gill and Donsker (2019) raise the Eastern Cattle Egr",1990-03-01 00:00:00,2018-02-27 00:00:00,"Linnaeus, 1758","(Boddaert, 1783)",Rare,,,,
AVES,PELECANIFORMES,ARDEIDAE,Little Egret,E04198,Egretta,garzetta nigripes,Egretta garzetta nigripes,R,,,,,1999-01-07 00:00:00,2020-06-23 00:00:00,"(Linnaeus, 1766)","(Temminck, 1840)",Rare,,,,
AVES,PELECANIFORMES,ARDEIDAE,Pacific Reef Heron,C04197,Egretta,sacra sacra,Egretta sacra sacra,R,,,,Only nominate subspecies occurs in Australia.,1999-01-07 00:00:00,2019-12-13 00:00:00,"(J.F. Gmelin, 1789)","(J.F. Gmelin, 1789)",Rare,,,,
AVES,PELECANIFORMES,ARDEIDAE,Black-backed Bittern (Australian Little Bittern),G00195,Ixobrychus,dubius,Ixobrychus dubius,E,,,,Australian Little Bittern in 2013 edition.,1990-03-01 00:00:00,2009-01-15 00:00:00,"Mathews, 1912",,Endangered,,,,
AVES,SULIFORMES,ANHINGIDAE,Australasian Darter,K00101,Anhinga,novaehollandiae novaehollandiae,Anhinga novaehollandiae novaehollandiae,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"(Gould, 1847)","(Gould, 1847)",Rare,,,,
AVES,ACCIPITRIFORMES,PANDIONIDAE,Eastern Osprey,K00241,Pandion,haliaetus cristatus,Pandion haliaetus cristatus,E,,,,"The Eastern Osprey is elevated to species level by Gill and Donsker (2019), with the nominate subspecies being the Western Osprey, following the cytochrome-b study of Wink et al. (2004). Monti et al. (2015) found in their phylogeographic study of osprey p",1990-03-01 00:00:00,2019-08-09 00:00:00,"(Linnaeus, 1758)","(Vieillot, 1816)",Endangered,,,,
AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Grey Goshawk,C04153,Accipiter,novaehollandiae,Accipiter novaehollandiae,E,,,,"The separation of A. novaehollandiae and A. hiogaster (S. Muller, 1841) is now widely accepted; the former is therefore monotypic.",1998-06-11 00:00:00,2002-11-01 00:00:00,"(J.F. Gmelin, 1788)",,Endangered,,,,
AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Letter-winged Kite,K00233,Elanus,scriptus,Elanus scriptus,V,Changed from R to V 1/Jan/2020.,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gould, 1842",,Vulnerable,,,,
AVES,ACCIPITRIFORMES,ACCIPITRIDAE,White-bellied Sea Eagle,M00226,Haliaeetus,leucogaster,Haliaeetus leucogaster,E,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(J.F. Gmelin, 1788)",,Endangered,,,,
AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Black-breasted Buzzard,G00231,Hamirostra,melanosternon,Hamirostra melanosternon,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gould, 1841)",,Rare,,,,
AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Little Eagle,K04077,Hieraaetus,morphnoides,Hieraaetus morphnoides,V,Listing official as off 1/Jan/2020.,,,,1990-03-01 00:00:00,2018-03-02 00:00:00,"(Gould, 1841)",,Vulnerable,,,,
AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Square-tailed Kite,E00230,Lophoictinia,isura,Lophoictinia isura,E,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gould, 1838)",,Endangered,,,,
AVES,OTIDIFORMES,OTIDIDAE,Australian Bustard,A00176,Ardeotis,australis,Ardeotis australis,V,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(J.E. Gray, 1829)",,Vulnerable,,,,
AVES,GRUIFORMES,RALLIDAE,Lewin's Rail,Z04203,Lewin,pectoralis pectoralis,Lewin pectoralis pectoralis,V,,,,,1999-01-22 00:00:00,2020-06-02 00:00:00,"(Temminck, 1831)","(Temminck, 1831)",Vulnerable,,,,
AVES,GRUIFORMES,RALLIDAE,Spotless Crake,W00051,Zapornia,tabuensis,Zapornia tabuensis,R,,,,"Recent genetic studies have shown that Porzana sensu lato is polyphyletic (Slikas et al. 2002, Garcia-R et al. 2014). Most authorities now separate the above species into Zapornia, following the recommendations of Sangster et al. (2016); however, Gill and",1990-03-01 00:00:00,2020-06-30 00:00:00,"(J.F. Gmelin, 1789)",,Rare,,,,
AVES,GRUIFORMES,GRUIDAE,Brolga,C00177,Antigone,rubicunda,Antigone rubicunda,V,,,,"Following the phylogenetic study of the crane family by Krajewski et al. (2010) in which the Grus antigone species group of Asia and Australia (including Grus rubicundus) was found to form a distinct lineage, all authorities have regarded this group as a ",1990-03-01 00:00:00,2020-06-25 00:00:00,"(Perry, 1810)",,Vulnerable,,,,
AVES,CHARADRIIFORMES,TURNICIDAE,Red-chested Buttonquail,W00019,Turnix,pyrrhothorax,Turnix pyrrhothorax,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gould, 1841)",,Rare,,,,
AVES,CHARADRIIFORMES,TURNICIDAE,Painted Buttonquail,U04178,Turnix,varius varius,Turnix varius varius,R,,,,,1998-07-20 00:00:00,2020-06-23 00:00:00,"(Latham, 1801)",,Rare,,,,
AVES,CHARADRIIFORMES,BURHINIDAE,Bush Stonecurlew,U00174,Burhinus,grallarius,Burhinus grallarius,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Latham, 1801)",,Rare,,,,
AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Sooty Oystercatcher,M04094,Haematopus,fuliginosus fuliginosus,Haematopus fuliginosus fuliginosus,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"Gould, 1845","Gould, 1845",Rare,,,,
AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Pied Oystercatcher,U00130,Haematopus,longirostris,Haematopus longirostris,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Vieillot, 1817",,Rare,,,,
AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Banded Stilt,Z00147,Cladorhynchus,leucocephalus,Cladorhynchus leucocephalus,V,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Vieillot, 1816)",,Vulnerable,,,,
AVES,CHARADRIIFORMES,CHARADRIIDAE,Greater Sand Plover,E04066,Charadrius,leschenaultii leschenaultii,Charadrius leschenaultii leschenaultii,R,,sp,listed as Vulnerable at the species level 10th May 2016,,1990-03-01 00:00:00,2020-06-23 00:00:00,"R. Lesson, 1826","R. Lesson, 1826",Rare,,,,
AVES,CHARADRIIFORMES,CHARADRIIDAE,Lesser Sand Plover,C04101,Charadrius,mongolus mongolus,Charadrius mongolus mongolus,E,All subspecies listed as off 1/Jan/2020.,sp,Listed as Endangered at the species level 10th May 2016.,"Most birds that visit Australia are of the nominate subspecies, with C. m. stegmanni Portenko, 1939 having been recorded in Queensland (Rogers 2002).",1990-03-01 00:00:00,2019-12-09 00:00:00,"Pallas, 1776","Pallas, 1776",Endangered,,,,
AVES,CHARADRIIFORMES,CHARADRIIDAE,Pacific Golden Plover,U08006,Pluvialis,fulva,Pluvialis fulva,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(J.F. Gmelin, 1789)",,Rare,,,,
AVES,CHARADRIIFORMES,CHARADRIIDAE,Hooded Plover,M00138,Thinornis,cucullatus cucullatus,Thinornis cucullatus cucullatus,V,,VU,listed 6/11/2014,"Name reverted to T. cucullatus (previously T. rubricollis) following the nomenclatural arguments of Olson (1998). None of the major world checklists recognises subspecies, nor did Marchant and Higgins (1993) although the latter noted significantly longer ",1990-03-01 00:00:00,2019-08-09 00:00:00,"(J.F. Gmelin, 1789)",,Vulnerable,,,,
AVES,CHARADRIIFORMES,ROSTRATULIDAE,Australian Painted-snipe,M00170,Rostratula,australis,Rostratula australis,E,Changed from V to E 1/Jan/2020.,EN,,,1990-03-01 00:00:00,2009-01-15 00:00:00,"(Gould, 1838)",,Endangered,,,,
AVES,CHARADRIIFORMES,PEDIONOMIDAE,Plains-wanderer,Y00020,Pedionomus,torquatus,Pedionomus torquatus,E,,CR,status changed from VU effective 08/07/2015,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gould, 1840",,Endangered,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Common Sandpiper,S00157,Actitis,hypoleucos,Actitis hypoleucos,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Linnaeus, 1758)",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Ruddy Turnstone,K00129,Arenaria,interpres interpres,Arenaria interpres interpres,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"(Linnaeus, 1758)","(Linnaeus, 1758)",Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Sanderling,U00166,Calidris,alba alba,Calidris alba alba,R,,,,Only nominate subspecies occurs in SA.,1990-03-01 00:00:00,2019-12-17 00:00:00,"(Pallas, 1764)","(Pallas, 1764)",Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Red Knot (ssp. rogersi),Q00164,Calidris,canutus rogersi,Calidris canutus rogersi,E,Listing official as off 1/Jan/2020.,sp,,"There is evidence that C. c. piersmai Tomkovich, 2001 may also occur in SA (C. Purnell and C. Hassell, pers. comm.).",1990-03-01 00:00:00,2019-12-03 00:00:00,"(Linnaeus, 1758)","(Mathews, 1913)",Endangered,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Curlew Sandpiper,K00161,Calidris,ferruginea,Calidris ferruginea,E,Listing official as off 1/Jan/2020.,CR,25 May 2015,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Pontoppidan, 1763)",,Endangered,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Pectoral Sandpiper,U00978,Calidris,melanotos,Calidris melanotos,R,,,,"Cox?s Sandpiper (C. paramelanotos Parker, 1982) has been confirmed genetically by Christidis et al. (1996) to be a hybrid between this species and C. ferruginea.",1990-03-01 00:00:00,2002-11-01 00:00:00,"(Vieillot, 1819)",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Ruff,U00934,Calidris,pugnax,Calidris pugnax,R,,,,"Using multiple gene sequences, Gibson and Baker (2012) investigated the phylogeny of the shorebird suborder Scolopaci and found that Philomachus pugnax was nested within Calidris, to which genus it is now transferred.",1990-03-01 00:00:00,2018-05-04 00:00:00,"(Linnaeus, 1758)",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Long-toed Stint,K00965,Calidris,subminuta,Calidris subminuta,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Middendorff, 1853)",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Great Knot,S00165,Calidris,tenuirostris,Calidris tenuirostris,E,Rating changed from R to E 1/Jan/2020.,CR,listed 10th May 2016,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Horsfield, 1821)",,Endangered,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Latham's Snipe,A00168,Gallinago,hardwickii,Gallinago hardwickii,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(J.E. Gray, 1831)",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Bar-tailed Godwit (ssp. baueri),S21021,Limosa,lapponica baueri,Limosa lapponica baueri,R,,VU,listed 10th May 2016,,2016-06-14 00:00:00,,"(Linnaeus, 1758)","J.F. Naumann, 1836",Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Black-tailed Godwit,Y00152,Limosa,limosa melanuroides,Limosa limosa melanuroides,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"(Linnaeus, 1758)","Gould, 1846",Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Far Eastern Curlew,S00149,Numenius,madagascariensis,Numenius madagascariensis,E,Changed from V to E 1/Jan/2020.,CR,25 may 2015,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Linnaeus, 1766)",,Endangered,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Whimbrel,E00150,Numenius,phaeopus variegatus,Numenius phaeopus variegatus,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"(Linnaeus, 1758)","(Scopoli, 1786)",Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Grey-tailed Tattler,Z00155,Tringa,brevipes,Tringa brevipes,R,,,,,1990-03-01 00:00:00,2009-01-15 00:00:00,"(Vieillot, 1816)",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Wood Sandpiper,M00154,Tringa,glareola,Tringa glareola,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Linnaeus, 1758",,Rare,,,,
AVES,CHARADRIIFORMES,SCOLOPACIDAE,Terek Sandpiper,Y00160,Xenus,cinereus,Xenus cinereus,R,,,,,1990-03-01 00:00:00,2020-06-12 00:00:00,"(Guldenstadt, 1775)",,Rare,,,,
AVES,CHARADRIIFORMES,LARIDAE,Kelp Gull,Y04244,Larus,dominicanus dominicanus,Larus dominicanus dominicanus,R,,,,,2000-05-10 00:00:00,2018-02-27 00:00:00,"(M.H.K. Lichtenstein, 1823)","(M.H.K. Lichtenstein, 1823)",Rare,,,,
AVES,CHARADRIIFORMES,LARIDAE,Common Tern,C00953,Sterna,hirundo longipennis,Sterna hirundo longipennis,R,,,,"Condon (1975) cited a specimen of the subspecies S. h. minussensis Sushkin, 1925 as having been found near Goolwa on 1 July 1967. This specimen is not held in the SAMA collection and is not listed by ALA so the identification cannot be corroborated.",1990-03-01 00:00:00,2019-12-17 00:00:00,"Linnaeus, 1758","Nordmann, 1835",Rare,,,,
AVES,CHARADRIIFORMES,LARIDAE,Little Tern,C00117,Sternula,albifrons sinensis,Sternula albifrons sinensis,E,,,,,1990-03-01 00:00:00,2020-06-02 00:00:00,"(Pallas, 1764)","(J.F. Gmelin, 1789)",Endangered,,,,
AVES,CHARADRIIFORMES,LARIDAE,Fairy Tern,U04070,Sternula,nereis nereis,Sternula nereis nereis,E,,VU,Listed in March 2011,,1990-03-01 00:00:00,2020-06-02 00:00:00,"Gould, 1843","Gould, 1843",Endangered,,,,
AVES,CHARADRIIFORMES,STERCORARIIDAE,Brown Skua,Y00980,Stercorarius,antarcticus lonnbergi,Stercorarius antarcticus lonnbergi,V,,,,,1990-03-01 00:00:00,2020-06-02 00:00:00,"(R. Lesson, 1831)","(Mathews, 1912)",Vulnerable,,,,
AVES,COLUMBIFORMES,COLUMBIDAE,Spinifex Pigeon,A09328,Geophaps,plumifera leucogaster,Geophaps plumifera leucogaster,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"Gould, 1842","(Gould, 1867)",Rare,,,,
AVES,COLUMBIFORMES,COLUMBIDAE,Flock Bronzewing,A00036,Phaps,histrionica,Phaps histrionica,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gould, 1841)",,Rare,,,,
AVES,STRIGIFORMES,TYTONIDAE,Eastern Grass Owl,Q00252,Tyto,longimembris longimembris,Tyto longimembris longimembris,R,,,,Only the nominate subspecies occurs in Australia.,1990-03-01 00:00:00,2019-12-13 00:00:00,"(Jerdon, 1839)","(Jerdon, 1839)",Rare,,,,
AVES,STRIGIFORMES,TYTONIDAE,Australian Masked Owl,Q04248,Tyto,novaehollandiae novaehollandiae,Tyto novaehollandiae novaehollandiae,E,,,,Only the nominate subspecies occurs in SA.,2000-05-10 00:00:00,2018-02-27 00:00:00,"(Stephens, 1826)","(Stephens, 1826)",Endangered,,,,
AVES,STRIGIFORMES,STRIGIDAE,Barking Owl,Q04204,Ninox,connivens connivens,Ninox connivens connivens,R,,,,,1999-01-22 00:00:00,2018-02-23 00:00:00,"(Latham, 1801)","(Latham, 1801)",Rare,,,,
AVES,STRIGIFORMES,STRIGIDAE,Powerful Owl,A00248,Ninox,strenua,Ninox strenua,E,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gould, 1838)",,Endangered,,,,
AVES,APODIFORMES,APODIDAE,White-throated Needletail,Q04184,Hirundapus,caudacutus caudacutus,Hirundapus caudacutus caudacutus,V,,sp,VU listing July 2019,Only nominate subspecies occurs in SA.,1998-10-20 00:00:00,2019-12-03 00:00:00,"(Latham, 1801)","(Latham, 1801)",Vulnerable,,,,
AVES,CORACIIFORMES,ALCEDINIDAE,Azure Kingfisher,S04249,Ceyx,azureus azureus,Ceyx azureus azureus,E,,,,,2000-05-10 00:00:00,2019-08-09 00:00:00,"(Latham, 1801)","(Latham, 1801)",Endangered,,,,
AVES,FALCONIFORMES,FALCONIDAE,Grey Falcon,Q00236,Falco,hypoleucos,Falco hypoleucos,R,,VU,listed July 2020,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gould, 1841",,Rare,,,,
AVES,FALCONIFORMES,FALCONIDAE,Peregrine Falcon,S00237,Falco,peregrinus macropus,Falco peregrinus macropus,R,,,,,1990-03-01 00:00:00,2020-06-23 00:00:00,"Tunstall, 1771","Swainson, 1838",Rare,,,,
AVES,FALCONIFORMES,FALCONIDAE,Black Falcon,U00238,Falco,subniger,Falco subniger,R,Listing official as off 1/Jan/2020.,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"G.R.Gray, 1843",,Rare,,,,
AVES,PSITTACIFORMES,CACATUIDAE,Red-tailed Black Cockatoo (south-east),Y09312,Calyptorhynchus,banksii graptogyne,Calyptorhynchus banksii graptogyne,E,,EN,,South-East SA,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Latham,1790)","Schodde, D.A Saunders & Homberger,1989",Endangered,,,,
AVES,PSITTACIFORMES,CACATUIDAE,Glossy Black-Cockatoo (Kangaroo Island subspecies),C00265,Calyptorhynchus,lathami halmaturinus,Calyptorhynchus lathami halmaturinus,E,,EN,,,1990-03-01 00:00:00,2017-12-18 00:00:00,"(Temminck, 1807)","Mathews, 1912",Endangered,,,,
AVES,PSITTACIFORMES,CACATUIDAE,Major Mitchell's Cockatoo,U00270,Lophochroa,leadbeateri,Lophochroa leadbeateri,R,,,,"White et al. (2011) found that leadbeateri is sister to the remaining species of Cacatua and they supported its separation into Lophochroa, as advocated by Christidis and Boles (2008). Current checklists are equivocal; IOC is now followed in placing this ",1990-03-01 00:00:00,2017-06-01 00:00:00,"(Vigors, 1831)",,Rare,,,,
